City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,Ha Giang,VN,22.8333,104.9833,68.59,75,100,0.96,overcast clouds
349,Leh,IN,34.1667,77.5833,14.5,58,0,1.77,clear sky
350,Chicama,PE,-7.8447,-79.1469,71.6,83,0,10.36,light rain
351,Alta Floresta,BR,-9.8756,-56.0861,84.2,74,75,5.75,broken clouds
352,Sinnamary,GF,5.3833,-52.95,78.96,87,75,13.78,broken clouds
353,Tarnogskiy Gorodok,RU,60.4997,43.5761,-16.47,87,100,7.85,overcast clouds
354,Ahipara,NZ,-35.1667,173.1667,59.85,88,72,6.17,broken clouds
355,Turinsk,RU,58.0458,63.696,-0.54,91,100,13.44,overcast clouds
356,Hofn,IS,64.2539,-15.2082,36.23,84,100,18.57,overcast clouds
357,Otane,NZ,-39.8833,176.6333,54.0,91,29,1.99,scattered clouds
358,Sandnessjoen,NO,66.0217,12.6316,24.8,80,40,2.3,scattered clouds
359,Honiara,SB,-9.4333,159.95,77.94,81,93,4.59,overcast clouds
360,Smolenka,RU,52.1352,113.4974,-11.2,77,100,1.92,overcast clouds
361,Bathsheba,BB,13.2167,-59.5167,84.2,58,40,23.02,scattered clouds
362,Bloomfield,US,40.8068,-74.1854,33.01,93,90,14.97,snow
363,Chimbote,PE,-9.0853,-78.5783,77.94,58,64,10.33,broken clouds
364,Paita,PE,-5.0892,-81.1144,87.8,51,0,13.8,clear sky
365,La Rioja,ES,42.25,-2.5,50.0,57,75,10.36,broken clouds
366,Junction City,US,39.0286,-96.8314,10.0,72,90,9.22,light snow
367,Santa Apolonia,GT,14.7914,-90.9708,73.4,53,0,11.5,clear sky
368,Havoysund,NO,70.9963,24.6622,28.4,64,75,25.32,light snow
369,Sorland,NO,67.667,12.6934,37.4,65,20,17.27,few clouds
370,Sauda,NO,59.6506,6.3542,23.0,57,0,5.01,clear sky
371,Lumsden,CA,50.6501,-104.8678,-31.0,75,20,4.61,few clouds
372,Taltal,CL,-25.4,-70.4833,69.58,62,16,7.58,few clouds
373,Zhangye,CN,38.9342,100.4517,31.05,70,74,5.35,broken clouds
374,Kalur Kot,PK,32.1564,71.2594,59.36,39,0,1.79,clear sky
375,Nanakuli,US,21.3906,-158.1547,62.01,77,75,4.61,broken clouds
376,Sucre,BO,-19.0333,-65.2627,66.96,54,83,8.28,broken clouds
377,Fairbanks,US,64.8378,-147.7164,-11.99,76,1,3.44,clear sky
378,Mingyue,CN,43.1069,128.9217,1.65,85,22,13.27,few clouds
379,Tagusao,PH,9.1924,117.8141,79.05,83,96,4.9,overcast clouds
380,San Policarpo,PH,12.1791,125.5072,80.24,84,100,17.43,overcast clouds
381,Udachnyy,RU,66.4167,112.4,-24.79,84,100,7.83,overcast clouds
382,La Romana,DO,18.4273,-68.9728,86.0,66,40,4.61,scattered clouds
383,Tucurui,BR,-3.7661,-49.6725,91.45,52,45,2.37,scattered clouds
384,Mahebourg,MU,-20.4081,57.7,80.6,78,20,10.36,few clouds
385,Bluefield,US,37.2698,-81.2223,34.0,93,90,10.36,light snow
386,Tucupita,VE,9.0622,-62.051,82.08,71,95,5.68,overcast clouds
387,Carlyle,US,38.6103,-89.3726,15.01,61,1,8.12,clear sky
388,Maniitsoq,GL,65.4167,-52.9,27.77,82,0,16.22,clear sky
389,Vao,NC,-22.6667,167.4833,77.2,87,11,6.2,few clouds
390,Miass,RU,55.045,60.1083,-6.27,87,74,5.75,broken clouds
391,Pachino,IT,36.7186,15.0907,64.4,52,75,6.91,broken clouds
392,Gizo,SB,-8.103,156.8419,82.51,76,55,7.96,broken clouds
393,Ulaanbaatar,MN,47.9077,106.8832,-16.6,76,0,2.24,clear sky
394,Leningradskiy,RU,69.3833,178.4167,-13.67,77,7,5.41,clear sky
395,Denia,ES,38.8408,0.1057,62.01,43,34,8.01,scattered clouds
396,Azul,AR,-36.777,-59.8585,77.0,67,4,4.0,clear sky
397,Hervey Bay,AU,-25.2986,152.8535,80.01,83,55,1.01,broken clouds
398,Along,IN,28.1667,94.7667,54.18,56,0,2.06,clear sky
399,Esil,KZ,51.9556,66.4042,11.61,95,100,13.18,overcast clouds
400,Eureka,US,40.8021,-124.1637,46.0,89,1,4.05,clear sky
401,Cayenne,GF,4.9333,-52.3333,82.4,83,90,14.97,overcast clouds
402,Meghri,AM,38.9029,46.2446,46.81,51,0,6.06,clear sky
403,Belyy Yar,RU,53.6039,91.3903,12.2,92,89,2.24,mist
404,Aguas Formosas,BR,-17.0822,-40.9358,80.02,64,99,6.76,overcast clouds
405,Olbia,IT,40.9214,9.4856,53.6,94,75,4.61,broken clouds
406,Port Blair,IN,11.6667,92.75,79.39,77,0,9.28,clear sky
407,Manaus,BR,-3.1019,-60.025,84.2,83,75,4.61,light rain
408,Mingguang,CN,32.7802,117.9638,42.49,65,100,15.68,overcast clouds
409,Poso,ID,-1.3959,120.7524,82.99,79,100,3.89,overcast clouds
410,Te Anau,NZ,-45.4167,167.7167,54.21,81,99,3.13,overcast clouds
411,Yar-Sale,RU,66.8333,70.8333,-11.22,90,100,24.7,light snow
412,Bonthe,SL,7.5264,-12.505,83.88,70,36,13.44,scattered clouds
413,Dalvik,IS,65.9702,-18.5286,33.8,69,75,4.61,broken clouds
414,Hanmer Springs,NZ,-42.5167,172.8167,55.49,78,0,7.05,clear sky
415,Palmer,US,42.1584,-72.3287,30.99,63,90,4.61,snow
416,Bohl-Iggelheim,DE,49.3806,8.3039,45.0,93,90,5.75,light rain
417,Ukiah,US,39.1502,-123.2078,42.01,93,1,2.17,clear sky
418,North Bend,US,43.4065,-124.2243,44.6,93,90,3.44,overcast clouds
419,Inirida,CO,3.8653,-67.9239,83.05,83,78,2.3,broken clouds
420,Shizukuishi,JP,39.6833,140.9833,16.36,92,8,4.36,clear sky
421,College,US,64.8569,-147.8028,-11.99,69,75,2.46,broken clouds
422,Shache,CN,38.4167,77.2406,34.25,74,22,2.24,few clouds
423,Palana,RU,59.1167,159.9667,16.74,91,100,31.36,overcast clouds
424,Nailon,PH,11.0521,124.0385,78.48,86,100,12.48,overcast clouds
425,Neuquen,AR,-38.9516,-68.0591,64.4,59,90,5.75,overcast clouds
426,Ashdod,IL,31.8167,34.65,62.6,77,0,4.61,clear sky
427,Bishop Auckland,GB,54.6555,-1.6771,34.0,72,100,18.81,light snow
428,Amnat Charoen,TH,15.9167,104.75,71.8,74,17,14.14,few clouds
429,Zhigalovo,RU,54.8097,105.1578,14.36,92,100,2.42,overcast clouds
430,Maumere,ID,-8.6199,122.2111,80.02,78,100,1.3,overcast clouds
431,Imbituba,BR,-28.24,-48.6703,84.2,39,0,13.8,clear sky
432,Cuamba,MZ,-14.8031,36.5372,75.79,89,79,2.64,light rain
433,Ken Caryl,US,39.5773,-105.1169,48.0,14,0,8.01,clear sky
434,Tres Rios,BR,-22.1167,-43.2092,69.01,85,97,0.58,overcast clouds
435,Vidalia,US,32.2177,-82.4135,46.4,81,90,5.75,overcast clouds
436,Jacksonville,US,30.3322,-81.6556,63.0,82,75,10.36,broken clouds
437,Sola,VU,-13.8833,167.55,81.48,74,16,13.2,few clouds
438,Rognan,NO,67.0953,15.3878,24.01,91,99,0.69,overcast clouds
439,Vanavara,RU,60.34,102.2797,27.14,98,100,9.55,light snow
440,Ahuimanu,US,21.4447,-157.8378,64.0,82,1,2.15,clear sky
441,Mucurapo,TT,10.6667,-61.5333,86.0,54,40,17.27,scattered clouds
442,Qasigiannguit,GL,68.8193,-51.1922,26.6,33,0,11.5,clear sky
443,Antofagasta,CL,-23.65,-70.4,75.0,53,0,11.5,clear sky
444,Tres Arroyos,AR,-38.3739,-60.2798,70.38,53,85,15.79,overcast clouds
445,Carmarthen,GB,51.8555,-4.3054,37.99,60,90,16.11,overcast clouds
446,Viedma,AR,-40.8135,-62.9967,66.99,58,52,17.11,broken clouds
447,Lebyazhye,RU,55.2689,66.4947,2.95,91,87,16.42,overcast clouds
448,Kapit,MY,2.0167,112.9333,74.12,95,100,1.41,moderate rain
449,Morehead,US,37.2711,-87.1764,25.0,58,1,9.22,clear sky
450,Baoning,CN,25.3378,110.026,60.8,82,75,5.35,broken clouds
451,Ust-Kuyga,RU,70.0167,135.6,-29.36,82,0,1.45,clear sky
452,Touros,BR,-5.1989,-35.4608,87.8,58,40,16.11,scattered clouds
453,Masunga,BW,-20.6246,27.4488,68.0,100,75,3.44,moderate rain
454,Vitim,RU,59.4511,112.5578,12.13,94,100,10.65,light snow
455,Dongsheng,CN,39.8161,109.9776,20.52,75,0,1.14,clear sky
456,Concordia,AR,-31.393,-58.0209,84.2,58,0,6.91,clear sky
457,Nome,US,64.5011,-165.4064,5.0,85,90,3.44,overcast clouds
458,Xai-Xai,MZ,-25.0519,33.6442,78.33,76,99,7.36,overcast clouds
459,Sora,IT,41.7157,13.6141,55.0,90,100,1.99,light rain
460,Seybaplaya,MX,19.65,-90.6667,77.0,83,40,5.93,scattered clouds
461,Ust-Tsilma,RU,65.441,52.1498,-23.98,84,100,10.18,overcast clouds
462,Kankon,IN,15.0167,74.0167,80.6,69,0,1.14,clear sky
463,Omsukchan,RU,62.5333,155.8,2.35,86,100,13.2,overcast clouds
464,Sobolevo,RU,54.4299,31.8996,1.4,93,25,8.21,scattered clouds
465,Kokkola,FI,63.8385,23.1307,23.0,86,40,6.91,light snow
466,Killybegs,IE,54.6333,-8.45,37.4,75,90,14.97,overcast clouds
467,Turkistan,KZ,43.0,68.0,46.92,82,100,8.3,overcast clouds
468,Turukhansk,RU,65.8167,87.9833,3.36,94,100,15.32,snow
469,Rocha,UY,-34.4833,-54.3333,81.61,50,8,3.74,clear sky
470,Filingue,NE,14.3521,3.3168,92.07,11,86,7.23,overcast clouds
471,Evensk,RU,61.95,159.2333,18.82,82,100,34.83,overcast clouds
472,Ust-Koksa,RU,50.2696,85.6108,20.46,91,99,2.37,overcast clouds
473,Yarega,RU,63.4354,53.5765,-24.65,84,100,10.25,overcast clouds
474,Goksun,TR,38.021,36.4973,57.2,62,40,20.71,scattered clouds
475,Phayao,TH,19.25,100.25,71.01,61,40,5.01,scattered clouds
476,Berbera,SO,10.4396,45.0143,76.3,66,4,3.15,clear sky
477,Marabba,SD,12.35,32.1833,76.03,17,27,11.03,scattered clouds
478,Domoni,KM,-12.2569,44.5319,81.18,80,100,9.13,moderate rain
479,Monroe,US,43.1501,-77.6831,24.01,83,100,5.01,light snow
480,Rochegda,RU,62.8,43.25,-15.41,87,100,7.74,overcast clouds
481,Pandharpur,IN,17.6667,75.3333,74.88,27,5,9.19,clear sky
482,Marinette,US,45.1,-87.6307,-5.8,71,1,9.22,clear sky
483,Bemidji,US,47.4736,-94.8803,-17.0,69,1,12.66,haze
484,Guerrero Negro,MX,27.9769,-114.0611,64.74,38,0,4.12,clear sky
485,Manoel Urbano,BR,-8.8389,-69.2597,82.49,88,100,2.68,overcast clouds
486,Erenhot,CN,43.6475,111.9767,7.38,88,0,4.38,clear sky
487,Coria,ES,39.9879,-6.5377,48.0,85,100,5.99,overcast clouds
488,Dali,CN,25.7,100.1833,43.5,82,19,4.0,few clouds
489,Nizhneangarsk,RU,55.7833,109.55,7.95,94,100,2.26,light snow
490,Mizdah,LY,31.4451,12.9801,70.52,20,100,15.05,overcast clouds
491,Norwich,GB,52.6278,1.2983,33.8,80,75,27.63,snow
492,Ulladulla,AU,-35.35,150.4667,66.2,72,75,11.5,broken clouds
493,Cochrane,CA,51.1834,-114.4687,-15.0,68,20,4.16,haze
494,Coari,BR,-4.085,-63.1414,88.25,63,81,4.43,moderate rain
495,Chadiza,ZM,-14.0678,32.4392,69.71,94,100,2.39,light rain
496,Albanel,CA,48.8832,-72.4487,14.0,79,100,4.61,light snow
497,Okhotsk,RU,59.3833,143.3,13.64,88,100,21.94,overcast clouds
498,High Prairie,CA,55.4334,-116.4858,-40.0,67,26,5.75,scattered clouds
499,Mindelo,CV,16.8901,-24.9804,73.4,49,75,26.46,broken clouds
500,Almaznyy,RU,48.0448,40.045,19.4,63,0,6.71,clear sky
501,Fuerte Olimpo,PY,-21.0415,-57.8738,95.54,27,0,2.82,clear sky
502,Mersing,MY,2.4312,103.8405,78.8,89,91,10.36,overcast clouds
503,Shingu,JP,33.7333,135.9833,42.28,79,0,5.91,clear sky
504,Surt,LY,31.2089,16.5887,73.24,26,100,17.31,overcast clouds
505,Shiyan,CN,32.6475,110.7781,46.02,53,100,8.72,overcast clouds
506,Katherine,AU,-14.4667,132.2667,75.2,94,90,3.44,light rain
507,Sivaki,RU,52.6333,126.75,-16.44,88,29,6.62,scattered clouds
508,Jhelum,PK,32.9331,73.7264,58.46,35,0,2.86,clear sky
509,Pundaguitan,PH,6.3711,126.1689,80.11,82,100,10.85,overcast clouds
510,Ostrovnoy,RU,68.0531,39.5131,9.86,88,99,10.56,overcast clouds
511,Kavaratti,IN,10.5669,72.642,81.68,66,0,7.31,clear sky
512,Baghdad,IQ,33.3406,44.4009,60.8,77,0,4.61,clear sky
513,Siilinjarvi,FI,63.0833,27.6667,17.6,86,75,11.5,light snow
514,Linares,CL,-35.85,-71.6,76.51,51,87,1.95,overcast clouds
515,Zhigansk,RU,66.7697,123.3711,-28.12,82,99,13.27,overcast clouds
516,Nyimba,ZM,-14.5566,30.8149,73.51,92,93,3.83,light rain
517,Upington,ZA,-28.4478,21.2561,96.8,14,20,12.66,few clouds
518,Marzuq,YE,14.4,46.4667,63.5,64,0,2.57,clear sky
519,Ellisras,ZA,-23.6649,27.7443,70.59,79,100,3.53,overcast clouds
520,Jiexiu,CN,37.0244,111.9125,36.36,68,71,1.41,broken clouds
521,Ystad,SE,55.4297,13.8204,26.6,68,75,21.85,light snow
522,Ambon,ID,-3.6954,128.1814,77.0,88,40,9.22,scattered clouds
523,Keti Bandar,PK,24.1447,67.4497,68.14,52,0,7.47,clear sky
524,Caravelas,BR,-17.7125,-39.2481,83.55,78,93,7.96,overcast clouds
525,Byron Bay,AU,-28.65,153.6167,75.2,78,90,8.05,overcast clouds
526,Lodja,CD,-3.4833,23.4333,78.98,63,50,0.69,scattered clouds
527,Kamaishi,JP,39.2667,141.8833,27.5,87,1,14.7,clear sky
528,Quesnel,CA,52.9999,-122.5029,3.2,72,90,5.75,overcast clouds
529,Menongue,AO,-14.6585,17.691,71.17,81,100,3.94,overcast clouds
530,Japura,ID,-0.3167,102.35,75.02,85,100,0.54,overcast clouds
531,Ainazi,LV,57.8636,24.3578,18.28,96,58,5.66,broken clouds
532,Biarritz,FR,43.4801,-1.5556,51.8,71,75,10.36,broken clouds
533,Verkhnevilyuysk,RU,63.4453,120.3167,-13.97,87,50,8.95,scattered clouds
534,Huangzhai,CN,38.0751,112.6595,32.0,51,0,8.95,clear sky
535,Gerash,IR,27.6652,54.1371,64.4,59,40,13.8,scattered clouds
536,Deputatskiy,RU,69.3,139.9,-30.08,86,0,1.57,clear sky
537,Esperance,AU,-33.8667,121.9,64.4,82,40,16.11,scattered clouds
538,Broken Hill,AU,-31.95,141.4333,66.2,42,0,11.5,clear sky
539,Terrace Bay,CA,48.7834,-87.1,-9.4,64,40,3.44,scattered clouds
540,Jumla,NP,29.2747,82.1838,35.46,60,0,6.89,clear sky
541,Le Pont-De-Claix,FR,45.1244,5.7064,42.8,75,75,10.36,broken clouds
542,Bana,CM,5.1481,10.2762,77.58,39,91,4.76,overcast clouds
543,Talara,PE,-4.5772,-81.2719,87.8,51,0,13.8,clear sky
544,Hamilton,US,39.1834,-84.5333,19.0,62,20,9.22,few clouds
545,Preobrazheniye,RU,42.9019,133.9064,7.12,85,0,9.8,clear sky
546,Lac Du Bonnet,CA,50.2536,-96.0612,-20.99,100,53,11.99,broken clouds
547,Yenagoa,NG,4.9247,6.2642,87.4,62,97,11.07,overcast clouds
548,Shenzhen,CN,22.5455,114.0683,69.01,75,0,5.03,clear sky
549,Great Yarmouth,GB,52.6083,1.7305,35.01,80,75,28.77,snow
550,Zalegoshch,RU,52.9008,36.8869,-0.69,93,60,10.07,broken clouds
551,Boa Vista,BR,2.8197,-60.6733,87.8,48,75,14.97,broken clouds
552,Lagoa,PT,39.05,-27.9833,58.12,74,100,19.69,overcast clouds
553,Moron,AR,-34.6534,-58.6198,90.0,33,0,3.0,clear sky
554,Acarau,BR,-2.8856,-40.12,88.72,56,8,16.71,clear sky
555,Clyde River,CA,70.4692,-68.5914,-4.0,84,1,6.91,clear sky
556,Grand Gaube,MU,-20.0064,57.6608,81.0,77,74,7.0,broken clouds
557,Baruun-Urt,MN,46.6806,113.2792,-3.73,86,2,8.37,clear sky
558,Sale,MA,34.0389,-6.8166,61.0,72,40,6.91,scattered clouds
559,Grenaa,DK,56.4158,10.8783,28.4,80,75,18.41,broken clouds
560,Brainerd,US,46.358,-94.2008,-15.0,58,1,9.22,clear sky
561,Belvedere Marittimo,IT,39.6179,15.8617,56.12,84,93,1.41,light rain
562,Cockburn Town,TC,21.4612,-71.1419,77.92,81,3,18.45,clear sky
563,Praia,CV,14.9215,-23.5087,73.4,53,75,25.32,broken clouds
564,Muli,MV,2.9167,73.5667,81.63,74,64,16.35,broken clouds
565,Abu Kamal,SY,34.4506,40.9171,60.26,58,0,8.81,clear sky
566,Gainesville,US,29.6516,-82.3248,63.0,77,90,9.22,overcast clouds
567,Port Pirie,AU,-33.1833,138.0167,64.4,72,0,11.5,clear sky
568,Akdepe,TM,42.0551,59.3788,50.0,81,91,6.91,overcast clouds
569,Vila Velha,BR,-20.3297,-40.2925,70.0,100,90,2.3,mist
570,Sao Joao Da Barra,BR,-21.6403,-41.0511,77.0,73,90,4.23,light rain
571,Emilio Carranza,MX,19.9711,-96.6114,75.29,67,8,10.71,clear sky
572,Khasan,RU,42.4308,130.6434,9.64,85,11,17.92,few clouds
573,Izhma,RU,65.0083,53.9113,-25.64,84,100,11.21,overcast clouds
574,Paamiut,GL,61.994,-49.6678,31.08,85,59,6.87,broken clouds
575,De Aar,ZA,-30.6497,24.0123,88.88,16,0,7.27,clear sky
576,Egvekinot,RU,66.3167,-179.1667,-9.08,78,0,13.4,clear sky
577,Reforma,MX,18.1,-91.0167,78.31,76,20,7.72,few clouds
578,Atar,MR,20.5169,-13.0499,76.46,19,0,18.1,clear sky
579,Yulara,AU,-25.2406,130.9889,78.8,29,0,6.91,clear sky
580,Matagami,CA,49.7502,-77.6328,10.4,72,90,12.66,overcast clouds
581,Port Keats,AU,-14.25,129.55,82.13,81,100,11.81,overcast clouds
582,Aykino,RU,62.2248,49.9922,-18.65,85,100,9.44,overcast clouds
583,Bukama,CD,-9.2,25.85,73.49,90,100,2.13,light rain
584,Manokwari,ID,-0.8667,134.0833,78.57,82,96,2.71,overcast clouds
585,Areosa,PT,41.7178,-8.8571,51.01,93,90,17.27,mist
586,Palu,ID,-0.8917,119.8707,76.23,81,96,1.41,overcast clouds
587,Igarka,RU,67.4667,86.5833,-11.18,85,99,11.74,overcast clouds
588,Langarud,IR,37.197,50.1535,53.6,100,98,4.61,mist
589,Bandarbeyla,SO,9.4942,50.8122,76.84,75,0,15.05,clear sky
590,Kamenka,RU,51.3223,42.7678,-3.98,91,61,10.63,broken clouds
591,Grenfell,AU,-33.9,148.1667,63.77,72,100,7.81,overcast clouds
592,Coxim,BR,-18.5067,-54.76,89.98,39,0,4.94,clear sky
593,Gamboma,CG,-1.8764,15.8644,83.71,62,62,3.62,broken clouds
594,Ruteng,ID,-8.6136,120.4721,62.8,100,88,1.41,overcast clouds
595,Mineral Wells,US,32.8085,-98.1128,48.0,93,90,11.5,overcast clouds
596,Chilca,PE,-12.5211,-76.7372,77.0,73,75,9.22,broken clouds
597,Guiyang,CN,26.5833,106.7167,48.2,93,90,6.71,light rain
598,Weatherford,US,32.7593,-97.7972,37.99,93,90,11.5,overcast clouds
599,Abu Samrah,SY,35.3029,37.1841,55.71,73,0,8.93,clear sky
600,Waipawa,NZ,-41.4122,175.5153,62.6,88,75,11.5,broken clouds
601,Mandalgovi,MN,45.7625,106.2708,12.72,81,0,10.02,clear sky
602,Serebryanyy Bor,RU,56.8,124.8,-27.92,84,15,1.21,few clouds
603,Coquimbo,CL,-29.9533,-71.3436,68.0,60,40,11.5,scattered clouds
604,Conde,BR,-7.2597,-34.9075,89.6,58,75,12.66,broken clouds
605,Kabo,CF,7.6994,18.629,84.79,14,47,3.89,scattered clouds
606,Dedza,MW,-14.3779,34.3332,63.16,100,99,2.82,moderate rain
607,Tingo Maria,PE,-9.2895,-76.0088,84.69,56,100,1.54,overcast clouds
608,Saint-Joseph,RE,-21.3667,55.6167,80.6,78,75,5.75,light rain
609,Ormara,PK,25.2088,64.6357,69.64,51,0,9.89,clear sky
610,Ingham,US,42.6,-84.3833,9.0,66,75,10.36,broken clouds
611,Taupo,NZ,-38.6833,176.0833,55.99,88,89,3.22,overcast clouds
612,Chumikan,RU,54.7183,135.315,-7.51,83,99,26.13,overcast clouds
613,Majene,ID,-3.5403,118.9707,78.01,85,99,2.37,overcast clouds
614,Port Hawkesbury,CA,45.6169,-61.3485,30.99,59,1,12.66,clear sky
615,Lagos,NG,6.5833,3.75,85.96,67,98,10.13,overcast clouds
616,Oksfjord,NO,70.2396,22.3479,26.01,74,40,13.8,light snow
617,Meulaboh,ID,4.1363,96.1285,79.36,79,21,3.15,few clouds
618,Rawson,AR,-43.3002,-65.1023,61.09,51,29,14.14,scattered clouds
619,Kolokani,ML,13.5728,-8.0339,87.01,13,99,13.58,overcast clouds
620,Baykalsk,RU,51.5058,104.1469,17.17,86,57,2.51,broken clouds
621,Ozuluama,MX,21.6667,-97.85,72.63,66,27,6.29,scattered clouds
622,Bagacay,PH,12.9821,124.1415,79.27,84,100,19.64,overcast clouds
623,Kariba,ZW,-16.5167,28.8,77.61,81,99,4.21,overcast clouds
624,Chapais,CA,49.7834,-74.8492,12.2,79,90,9.22,light snow
625,Marsh Harbour,BS,26.5412,-77.0636,78.17,76,0,20.67,clear sky
626,Kargasok,RU,59.0556,80.8572,11.53,93,100,15.5,overcast clouds
627,Carauari,BR,-4.8828,-66.8958,87.48,68,65,3.38,broken clouds
628,Zhezkazgan,KZ,47.8043,67.7144,21.51,98,100,13.76,overcast clouds
629,Washington,US,47.5001,-120.5015,36.0,86,1,1.01,clear sky
630,Lasa,IT,46.6166,10.7002,41.0,100,90,5.75,mist
631,Taonan,CN,45.3333,122.7833,-0.06,87,8,4.34,clear sky
632,Todos Santos,MX,23.45,-110.2167,70.0,67,100,5.46,overcast clouds
633,Buraydah,SA,26.326,43.975,57.2,94,75,8.05,broken clouds
634,Saint Anthony,US,45.0205,-93.218,-11.2,58,1,8.05,clear sky
635,Sedalia,US,38.7045,-93.2283,8.01,66,90,12.66,overcast clouds
636,Tupiza,BO,-21.45,-65.7167,68.65,43,79,4.72,broken clouds
637,Levski,BG,43.3667,25.1333,39.0,98,100,1.01,overcast clouds
638,Dzilam Gonzalez,MX,21.2833,-88.9333,78.71,76,84,2.51,broken clouds
639,Kiruna,SE,67.8557,20.2251,21.2,73,90,6.91,light snow
640,Ballina,AU,-28.8667,153.5667,75.2,78,90,8.05,overcast clouds
641,Pochutla,MX,15.7432,-96.4661,80.01,78,90,7.16,overcast clouds
642,Bekhteyevka,RU,50.8072,37.2085,6.8,72,0,11.18,clear sky
643,San Marcos,US,33.1434,-117.1661,57.2,81,1,1.28,clear sky
644,Richards Bay,ZA,-28.783,32.0377,78.87,79,53,4.21,broken clouds
645,Zeulenroda,DE,50.65,11.9833,23.0,82,100,3.0,light snow
646,Sabha,LY,27.0377,14.4283,76.64,15,91,13.85,overcast clouds
647,Sharan,RU,54.8167,54.0,-5.46,90,100,14.25,overcast clouds
648,San Juan,AR,-31.5375,-68.5364,94.73,21,1,17.18,clear sky
649,Shatalovo,RU,54.334,32.4465,-0.33,93,34,8.05,scattered clouds
650,Latung,PH,5.5,120.8833,81.14,81,100,8.05,overcast clouds
651,Heyang,CN,26.1011,107.473,53.94,94,100,3.44,moderate rain
652,Takoradi,GH,4.8845,-1.7554,83.46,78,100,11.43,overcast clouds
653,Santa Marta,CO,11.2408,-74.199,90.0,58,99,15.1,overcast clouds
654,Kalengwa,ZM,-13.4659,25.0027,70.52,90,100,3.87,moderate rain
655,Saint-Augustin,CA,51.226,-58.6502,29.71,92,85,23.49,overcast clouds
656,Perth,AU,-31.9333,115.8333,66.99,94,75,13.8,broken clouds
657,Asau,RO,46.4333,26.4,28.99,74,100,2.95,light snow
658,Jijiga,ET,9.35,42.8,62.28,74,49,11.05,scattered clouds
659,Lazaro Cardenas,MX,17.9583,-102.2,81.27,57,12,2.1,few clouds
660,Inuvik,CA,68.3499,-133.7218,-14.8,76,100,9.22,overcast clouds
661,Porto Empedocle,IT,37.2934,13.5264,57.0,84,65,5.5,broken clouds
662,Gushikawa,JP,26.3544,127.8686,62.6,63,1,6.67,clear sky
663,Togur,RU,58.3631,82.8265,13.95,93,98,15.19,overcast clouds
664,Nisia Floresta,BR,-6.0911,-35.2086,87.8,62,75,16.11,broken clouds
665,Donskoye,RU,45.4552,41.9741,19.4,93,90,4.47,heavy snow
666,Tupik,RU,54.4253,119.9327,-18.96,83,2,2.37,clear sky
667,Smirnykh,RU,49.75,142.8333,-0.26,87,88,7.27,overcast clouds
668,Morros,BR,-9.4467,-46.3003,73.42,80,100,2.42,overcast clouds
669,Merauke,ID,-8.4667,140.3333,79.57,85,93,12.21,overcast clouds
670,Arkhangelskoye,RU,55.8549,35.3287,8.08,95,100,10.27,overcast clouds
671,Naze,JP,28.3667,129.4833,57.9,64,0,8.19,clear sky
672,Dodge City,US,37.7528,-100.0171,15.8,92,90,11.5,mist
673,Cedar City,US,37.6775,-113.0619,39.2,30,1,9.22,clear sky
674,Mackay,AU,-21.15,149.2,80.6,89,40,5.75,moderate rain
675,Trier,DE,49.7557,6.6394,37.4,93,75,6.91,broken clouds
676,Neftcala,AZ,39.3742,49.2472,46.9,78,0,18.48,clear sky
677,Upata,VE,8.0086,-62.3989,86.0,67,100,4.0,overcast clouds
678,Bonnyville,CA,54.2668,-110.735,-41.8,73,20,3.33,mist
679,Bafia,CM,4.75,11.2333,89.2,21,77,3.04,broken clouds
680,Qingdao,CN,36.0986,120.3719,32.0,59,0,11.18,clear sky
681,Constitucion,CL,-35.3333,-72.4167,66.51,68,93,4.52,overcast clouds
682,Uglekamensk,RU,43.2172,133.2303,-2.97,87,25,4.05,scattered clouds
683,Nador,MA,35.174,-2.9287,59.0,72,75,18.41,broken clouds
684,Ambovombe,MG,-25.1667,46.0833,77.92,90,22,9.95,light rain
685,Greeley,US,40.4233,-104.7091,44.01,57,8,1.01,clear sky
686,Sao Pedro,BR,-22.5486,-47.9139,80.69,58,12,7.14,few clouds
687,Biltine,TD,14.5333,20.9167,77.59,15,7,10.2,clear sky
